advertiser_id,name,category,category_idx,tier,daily_budget,initial_bid,quality,audience_tags,creatives,objective,value_per_conversion,base_ctr
95,教育095,教育培训,7,M,123.16842608400663,0.9003730260222764,0.6617301390467879,宝妈|学生,教育095教育培训 名师授课，白领专享，专业调性，转化导向，免费，立即行动|教育095教育培训 小班教学，白领专享，专业调性，拉新导向，价格优惠，立即行动,转化,55.0,0.08500373323430965
96,美妆096,美妆个护,0,M,169.15199275763882,1.0658049112053356,0.7778989104181735,女性|学生,美妆096美妆个护 成分安全，白领专享，情感调性，到店导向，折扣，立即行动|美妆096美妆个护 价格优惠，女性专享，促销调性，转化导向，限量，立即行动,品牌,55.0,0.09670124449207564
97,3C097,3C数码,1,M,165.08944863428374,0.9828125309716815,0.8074045560860442,男性|白领,3C0973C数码 性价比，白领专享，专业调性，品牌导向，免费，立即行动|3C0973C数码 以旧换新，白领专享，专业调性，拉新导向，折扣，立即行动,拉新,55.0,0.10946174396054952
98,服饰098,服饰鞋包,2,S,46.00134718486531,1.0767544286627488,0.9222852431890115,女性|年轻人,服饰098服饰鞋包 换季折扣，学生专享，潮流调性，拉新导向，免费，立即行动|服饰098服饰鞋包 会员专享，学生专享，潮流调性，到店导向，免费，立即行动,拉新,35.0,0.05098255742919827
99,食品099,食品饮料,3,S,32.42524423995667,0.8563700051631842,0.6575515488350756,年轻人|家庭,食品099食品饮料 产地直供，女性专享，促销调性，拉新导向，折扣，立即行动|食品099食品饮料 健康低脂，家庭专享，促销调性，复购导向，免费，立即行动,复购,35.0,0.07701592005623412
100,本地100,本地生活,4,S,37.035993897030096,1.0025622876162674,0.7859743776309771,本地|家庭,本地100本地生活 团购低价，家庭专享，促销调性，复购导向，价格优惠，立即行动|本地100本地生活 商圈热销，家庭专享，亲切调性，转化导向，折扣，立即行动,品牌,35.0,0.083995766067963
101,游戏101,游戏娱乐,5,S,46.96867110148248,0.9900146174564334,0.7987233588058169,年轻人|男性,游戏101游戏娱乐 免费下载，年轻人专享，幽默调性，到店导向，限量，立即行动|游戏101游戏娱乐 新服开测，游戏专享，紧迫调性，到店导向，限量，立即行动,品牌,35.0,0.13867586970376375
102,金融102,金融信贷,6,S,45.76451017950305,0.819094504593059,0.6526400143013004,白领|年轻人,金融102金融信贷 额度高，男性专享，专业调性，拉新导向，限量，立即行动|金融102金融信贷 低息快批，年轻人专享，专业调性，转化导向，折扣，立即行动,转化,35.0,0.08575325871174583
103,教育103,教育培训,7,S,33.84522300977581,0.6300259466458071,1.0,宝妈|学生,教育103教育培训 免费试听，学生专享，亲切调性，复购导向，折扣，立即行动|教育103教育培训 名师授课，白领专享，亲切调性，转化导向，限量，立即行动,转化,35.0,0.07609282051403794
104,美妆104,美妆个护,0,M,154.61165750985555,0.96794253102898,0.7946676598754775,学生|女性,美妆104美妆个护 价格优惠，学生专享，情感调性，品牌导向，价格优惠，立即行动|美妆104美妆个护 限量礼盒，白领专享，促销调性，拉新导向，折扣，立即行动,到店,55.0,0.08900894757739834
105,3C105,3C数码,1,L,526.3699973868314,1.2862256144146986,0.6579046001722074,男性|白领,3C1053C数码 新品首发，年轻人专享，专业调性，到店导向，限量，立即行动|3C1053C数码 性价比，白领专享，专业调性，复购导向，专业，立即行动,拉新,80.0,0.12553961664396088
106,服饰106,服饰鞋包,2,S,39.21674400296408,1.0820151188567098,1.0,年轻人|学生,服饰106服饰鞋包 限时优惠，年轻人专享，潮流调性，品牌导向，限量，立即行动|服饰106服饰鞋包 限时优惠，年轻人专享，促销调性，到店导向，限量，立即行动,拉新,35.0,0.0840617802140662
107,食品107,食品饮料,3,S,35.4326235609623,0.8463410811204064,0.712953017359043,女性|年轻人,食品107食品饮料 产地直供，家庭专享，促销调性，拉新导向，价格优惠，立即行动|食品107食品饮料 产地直供，女性专享，亲切调性，拉新导向，价格优惠，立即行动,拉新,35.0,0.09900882324896836
108,本地108,本地生活,4,S,41.263640396003886,0.9028026379337467,0.6996731462185056,白领|家庭,本地108本地生活 商圈热销，白领专享，促销调性，品牌导向，价格优惠，立即行动|本地108本地生活 免费体验，白领专享，促销调性，复购导向，限量，立即行动,到店,35.0,0.08800501101762272
109,游戏109,游戏娱乐,5,S,37.291457067937685,0.8972119546979561,0.8436437780411555,年轻人|游戏,游戏109游戏娱乐 免费下载，年轻人专享，紧迫调性，复购导向，价格优惠，立即行动|游戏109游戏娱乐 限时皮肤，年轻人专享，紧迫调性，拉新导向，折扣，立即行动,复购,35.0,0.14007018820802686
110,金融110,金融信贷,6,S,35.00174868424054,0.7841578566229485,0.8203647854171375,白领|男性,金融110金融信贷 专业合规，白领专享，专业调性，复购导向，价格优惠，立即行动|金融110金融信贷 额度高，白领专享，权威调性，拉新导向，限量，立即行动,到店,35.0,0.10106963253643801
111,教育111,教育培训,7,S,38.68190868246473,0.758399906583929,0.5,宝妈|白领,教育111教育培训 免费试听，白领专享，亲切调性，品牌导向，价格优惠，立即行动|教育111教育培训 考纲精准，宝妈专享，亲切调性，复购导向，免费，立即行动,拉新,35.0,0.11609140603169674
112,美妆112,美妆个护,0,M,160.09984444770924,0.8973302646180947,0.8484744824882734,女性|学生,美妆112美妆个护 新品上市，女性专享，情感调性，到店导向，价格优惠，立即行动|美妆112美妆个护 价格优惠，学生专享，情感调性，品牌导向，折扣，立即行动,转化,55.0,0.06874231309320301
113,3C113,3C数码,1,S,38.479904983933075,0.9494365898552105,0.9160959527510013,男性|白领,3C1133C数码 以旧换新，年轻人专享，潮流调性，拉新导向，折扣，立即行动|3C1133C数码 性能强悍，年轻人专享，专业调性，品牌导向，折扣，立即行动,到店,35.0,0.13718989615246624
114,服饰114,服饰鞋包,2,S,47.339320415550944,0.9392212164465628,0.8789465612519816,年轻人|女性,服饰114服饰鞋包 会员专享，学生专享，促销调性，复购导向，折扣，立即行动|服饰114服饰鞋包 潮流新款，女性专享，潮流调性，拉新导向，价格优惠，立即行动,到店,35.0,0.08535429237195849
115,食品115,食品饮料,3,S,40.55837044761393,0.839147366348611,0.78690258181264,家庭|年轻人,食品115食品饮料 产地直供，家庭专享，亲切调性，到店导向，限量，立即行动|食品115食品饮料 礼盒装，年轻人专享，亲切调性，拉新导向，价格优惠，立即行动,转化,35.0,0.09179320053309782
116,本地116,本地生活,4,S,45.8768486480189,1.0151508630900088,0.7546632160690074,白领|本地,本地116本地生活 商圈热销，本地专享，促销调性，到店导向，折扣，立即行动|本地116本地生活 团购低价，白领专享，促销调性，品牌导向，折扣，立即行动,转化,35.0,0.06970490448412922
117,游戏117,游戏娱乐,5,L,649.1611975303634,0.7559534055460709,0.8485826105162851,游戏|男性,游戏117游戏娱乐 首充返利，游戏专享，幽默调性，转化导向，限量，立即行动|游戏117游戏娱乐 限时皮肤，年轻人专享，幽默调性，拉新导向，专业，立即行动,到店,80.0,0.09365122890324637
118,金融118,金融信贷,6,S,32.562815714950716,0.955465498681275,0.5897481712727635,白领|男性,金融118金融信贷 低息快批，年轻人专享，专业调性，转化导向，免费，立即行动|金融118金融信贷 低息快批，年轻人专享，权威调性，复购导向，折扣，立即行动,复购,35.0,0.06257563767878026
119,教育119,教育培训,7,L,526.8298178621607,1.183360473395409,0.8723182935567799,学生|白领,教育119教育培训 免费试听，宝妈专享，亲切调性，到店导向，限量，立即行动|教育119教育培训 小班教学，学生专享，专业调性，品牌导向，品质，立即行动,转化,80.0,0.10511813700208446
120,美妆120,美妆个护,0,S,35.61486332666852,1.0194588339534383,0.7989446372617315,白领|女性,美妆120美妆个护 限量礼盒，女性专享，情感调性，到店导向，限量，立即行动|美妆120美妆个护 新品上市，白领专享，情感调性，复购导向，限量，立即行动,转化,35.0,0.11942278013645824
121,3C121,3C数码,1,S,43.55050847220282,0.989459868782998,0.7739328610137589,男性|年轻人,3C1213C数码 性能强悍，年轻人专享，专业调性，转化导向，免费，立即行动|3C1213C数码 性价比，男性专享，潮流调性，转化导向，免费，立即行动,拉新,35.0,0.09458143739684384
122,服饰122,服饰鞋包,2,S,38.74825700343298,0.943271001318821,0.6958167883231064,女性|年轻人,服饰122服饰鞋包 限时优惠，年轻人专享，促销调性，品牌导向，价格优惠，立即行动|服饰122服饰鞋包 限时优惠，学生专享，潮流调性，拉新导向，限量，立即行动,品牌,35.0,0.07218629140049489
123,食品123,食品饮料,3,S,42.370939674674155,0.8525707025995835,0.7827166807934389,女性|家庭,食品123食品饮料 健康低脂，家庭专享，促销调性，到店导向，价格优惠，立即行动|食品123食品饮料 产地直供，女性专享，促销调性，拉新导向，折扣，立即行动,到店,35.0,0.12934362501418084
124,本地124,本地生活,4,S,44.99396737899295,0.9048307802400556,1.0,家庭|白领,本地124本地生活 商圈热销，家庭专享，促销调性，拉新导向，折扣，立即行动|本地124本地生活 免费体验，白领专享，亲切调性，到店导向，限量，立即行动,品牌,35.0,0.07427213329832606
125,游戏125,游戏娱乐,5,S,33.77158813760887,0.7251434504496532,0.6287436317376511,年轻人|游戏,游戏125游戏娱乐 新服开测，游戏专享，紧迫调性，转化导向，折扣，立即行动|游戏125游戏娱乐 免费下载，男性专享，幽默调性，转化导向，免费，立即行动,拉新,35.0,0.09218644794801609
126,金融126,金融信贷,6,S,34.35881525576937,0.9214489155943593,0.8539974009615858,年轻人|男性,金融126金融信贷 额度高，年轻人专享，专业调性，到店导向，免费，立即行动|金融126金融信贷 新人礼，白领专享，权威调性，到店导向，价格优惠，立即行动,品牌,35.0,0.08767413823615784
127,教育127,教育培训,7,S,45.12891332223777,0.8250475910141786,0.7252951816801336,白领|学生,教育127教育培训 小班教学，白领专享，专业调性，转化导向，折扣，立即行动|教育127教育培训 免费试听，学生专享，亲切调性，品牌导向，免费，立即行动,品牌,35.0,0.12650293457749678
128,美妆128,美妆个护,0,S,36.84743406139683,0.6603039968532168,0.7745919436946728,学生|女性,美妆128美妆个护 成分安全，白领专享，情感调性，拉新导向，限量，立即行动|美妆128美妆个护 限量礼盒，女性专享，促销调性，转化导向，折扣，立即行动,品牌,35.0,0.06635347036417946
129,3C129,3C数码,1,M,167.48708926845734,1.0294654846835687,0.7142148125722989,男性|白领,3C1293C数码 性价比，年轻人专享，潮流调性，复购导向，价格优惠，立即行动|3C1293C数码 以旧换新，年轻人专享，潮流调性，品牌导向，免费，立即行动,到店,55.0,0.12397039673033387
130,服饰130,服饰鞋包,2,S,44.68807966335408,0.6975182766703978,0.5438367599027774,年轻人|女性,服饰130服饰鞋包 潮流新款，年轻人专享，潮流调性，品牌导向，折扣，立即行动|服饰130服饰鞋包 限时优惠，学生专享，促销调性，复购导向，限量，立即行动,拉新,35.0,0.08139470625459899
131,食品131,食品饮料,3,M,137.77797782720913,0.947461092763501,0.7686920212398981,家庭|女性,食品131食品饮料 第二件半价，家庭专享，亲切调性，品牌导向，免费，立即行动|食品131食品饮料 产地直供，年轻人专享，促销调性，复购导向，限量，立即行动,品牌,55.0,0.06865883499529124
132,本地132,本地生活,4,S,46.61256293923161,0.9167909174446937,0.7301934380957305,本地|白领,本地132本地生活 商圈热销，家庭专享，促销调性，到店导向，价格优惠，立即行动|本地132本地生活 免费体验，白领专享，促销调性，复购导向，价格优惠，立即行动,拉新,35.0,0.0836684978508885
133,游戏133,游戏娱乐,5,M,166.31096059374931,0.8984473478275694,0.687173454928914,男性|年轻人,游戏133游戏娱乐 限时皮肤，年轻人专享，紧迫调性，到店导向，免费，立即行动|游戏133游戏娱乐 首充返利，年轻人专享，紧迫调性，到店导向，折扣，立即行动,复购,55.0,0.07092801440136738
134,金融134,金融信贷,6,S,38.32375446014231,0.7054903778030218,0.8035308290701968,年轻人|男性,金融134金融信贷 专业合规，年轻人专享，专业调性，到店导向，限量，立即行动|金融134金融信贷 低息快批，白领专享，专业调性，到店导向，免费，立即行动,转化,35.0,0.05311313383162253
135,教育135,教育培训,7,S,38.453670451986056,0.9286320949114133,0.681800608673067,白领|学生,教育135教育培训 考纲精准，宝妈专享，专业调性，品牌导向，免费，立即行动|教育135教育培训 小班教学，宝妈专享，亲切调性，复购导向，免费，立即行动,品牌,35.0,0.13155536409863772
136,美妆136,美妆个护,0,M,174.45629348342894,0.8539438889150706,0.7934078160556499,学生|女性,美妆136美妆个护 限量礼盒，女性专享，促销调性，品牌导向，价格优惠，立即行动|美妆136美妆个护 价格优惠，女性专享，促销调性，品牌导向，折扣，立即行动,复购,55.0,0.10576438126180648
137,3C137,3C数码,1,S,34.5910651239941,0.9055868967993433,0.7948905654746667,白领|年轻人,3C1373C数码 性价比，男性专享，专业调性，到店导向，免费，立即行动|3C1373C数码 性价比，白领专享，专业调性，品牌导向，限量，立即行动,转化,35.0,0.11523709548084927
138,服饰138,服饰鞋包,2,S,44.159470139211685,0.8979554532795044,0.8230905341321818,女性|年轻人,服饰138服饰鞋包 限时优惠，学生专享，潮流调性，到店导向，价格优惠，立即行动|服饰138服饰鞋包 换季折扣，年轻人专享，潮流调性，到店导向，限量，立即行动,复购,35.0,0.1056613717601998
139,食品139,食品饮料,3,M,127.07063405434987,0.720947299743241,0.5881735621636581,家庭|年轻人,食品139食品饮料 礼盒装，女性专享，亲切调性，到店导向，价格优惠，立即行动|食品139食品饮料 健康低脂，年轻人专享，促销调性，转化导向，限量，立即行动,拉新,55.0,0.10106915825234948
140,本地140,本地生活,4,S,35.01648374198656,0.9466169041021849,0.9403445776752661,白领|本地,本地140本地生活 商圈热销，家庭专享，亲切调性，复购导向，限量，立即行动|本地140本地生活 商圈热销，白领专享，促销调性，复购导向，免费，立即行动,品牌,35.0,0.0648036858460907
141,游戏141,游戏娱乐,5,M,172.53234267163415,0.9338347040872989,0.815434591098952,年轻人|游戏,游戏141游戏娱乐 免费下载，游戏专享，紧迫调性，拉新导向，折扣，立即行动|游戏141游戏娱乐 新服开测，男性专享，紧迫调性，转化导向，限量，立即行动,品牌,55.0,0.08602639128030341
142,金融142,金融信贷,6,S,32.39121345411224,0.7199196716661794,0.6082337149667945,白领|年轻人,金融142金融信贷 额度高，男性专享，权威调性，拉新导向，价格优惠，立即行动|金融142金融信贷 新人礼，白领专享，专业调性，拉新导向，免费，立即行动,到店,35.0,0.07949179744444192
143,教育143,教育培训,7,S,43.99529201671419,0.8813700045834254,0.9474104974736182,学生|白领,教育143教育培训 免费试听，学生专享，专业调性，拉新导向，限量，立即行动|教育143教育培训 小班教学，白领专享，专业调性，到店导向，折扣，立即行动,转化,35.0,0.07236101937272735
144,美妆144,美妆个护,0,M,162.6010128032774,0.9169703368008654,0.8214110237028923,学生|女性,美妆144美妆个护 成分安全，女性专享，情感调性，品牌导向，折扣，立即行动|美妆144美妆个护 限量礼盒，学生专享，促销调性，复购导向，价格优惠，立即行动,到店,55.0,0.05349257250251427
145,3C145,3C数码,1,S,34.25643679920023,0.7784779378334206,1.0,男性|年轻人,3C1453C数码 性能强悍，年轻人专享，专业调性，复购导向，折扣，立即行动|3C1453C数码 性能强悍，男性专享，潮流调性，到店导向，限量，立即行动,品牌,35.0,0.10253193420555387
146,服饰146,服饰鞋包,2,M,127.95252485708482,0.787136374139854,0.736588864266137,学生|女性,服饰146服饰鞋包 会员专享，女性专享，潮流调性，拉新导向，价格优惠，立即行动|服饰146服饰鞋包 换季折扣，女性专享，潮流调性，拉新导向，价格优惠，立即行动,转化,55.0,0.08941455386600214
147,食品147,食品饮料,3,M,130.18284630591364,0.8016295285474988,0.8045027878807518,年轻人|女性,食品147食品饮料 产地直供，年轻人专享，亲切调性，复购导向，折扣，立即行动|食品147食品饮料 健康低脂，年轻人专享，促销调性，品牌导向，折扣，立即行动,品牌,55.0,0.10222700858796223
148,本地148,本地生活,4,S,35.46595782694468,0.8070587926183925,0.9772872397969603,白领|家庭,本地148本地生活 商圈热销，白领专享，亲切调性，拉新导向，限量，立即行动|本地148本地生活 免费体验，家庭专享，亲切调性，到店导向，价格优惠，立即行动,拉新,35.0,0.08762106894817275
149,游戏149,游戏娱乐,5,S,42.796005702083576,0.8243900987693197,0.7321233501973954,年轻人|男性,游戏149游戏娱乐 免费下载，年轻人专享，紧迫调性，品牌导向，折扣，立即行动|游戏149游戏娱乐 新服开测，男性专享，幽默调性，转化导向，免费，立即行动,复购,35.0,0.07885690251723451
150,金融150,金融信贷,6,S,44.16674696295388,0.7445590578640758,0.7826858745775694,男性|年轻人,金融150金融信贷 额度高，白领专享，权威调性，拉新导向，折扣，立即行动|金融150金融信贷 额度高，男性专享，权威调性，复购导向，价格优惠，立即行动,品牌,35.0,0.1341218351625528
151,教育151,教育培训,7,S,46.74695974780113,0.9825313357919847,0.8356299044883335,学生|宝妈,教育151教育培训 小班教学，宝妈专享，亲切调性，品牌导向，免费，立即行动|教育151教育培训 考纲精准，白领专享，亲切调性，转化导向，价格优惠，立即行动,品牌,35.0,0.12425767383446312
152,美妆152,美妆个护,0,L,487.7157810726841,1.0607233483693972,0.6089584397310254,女性|学生,美妆152美妆个护 新品上市，女性专享，促销调性，拉新导向，品质，立即行动|美妆152美妆个护 价格优惠，白领专享，促销调性，复购导向，专业，立即行动,复购,80.0,0.09703855190904492
153,3C153,3C数码,1,M,150.0125789588011,0.9047632231917074,0.7468385416110239,白领|男性,3C1533C数码 性价比，年轻人专享，专业调性，拉新导向，折扣，立即行动|3C1533C数码 新品首发，男性专享，专业调性，拉新导向，限量，立即行动,到店,55.0,0.11921468615188928
154,服饰154,服饰鞋包,2,L,633.3665304635217,0.8470772734862717,0.5631399356169244,学生|女性,服饰154服饰鞋包 限时优惠，女性专享，潮流调性，拉新导向，限量，立即行动|服饰154服饰鞋包 潮流新款，年轻人专享，促销调性，复购导向，限量，立即行动,品牌,80.0,0.11538472416074257
155,食品155,食品饮料,3,S,36.306088011564896,0.765920687753847,0.8773470094380776,女性|年轻人,食品155食品饮料 健康低脂，年轻人专享，亲切调性，拉新导向，限量，立即行动|食品155食品饮料 产地直供，家庭专享，促销调性，品牌导向，限量，立即行动,复购,35.0,0.10829232570053407
156,本地156,本地生活,4,S,45.60833406274172,0.7427643900281473,0.8105555475597203,本地|家庭,本地156本地生活 免费体验，家庭专享，促销调性，品牌导向，免费，立即行动|本地156本地生活 免费体验，白领专享，促销调性，品牌导向，折扣，立即行动,转化,35.0,0.05924542984530565
157,游戏157,游戏娱乐,5,M,154.90363787752287,0.8797617895919457,0.6658033019352148,年轻人|男性,游戏157游戏娱乐 免费下载，年轻人专享，幽默调性，拉新导向，价格优惠，立即行动|游戏157游戏娱乐 免费下载，年轻人专享，幽默调性，到店导向，折扣，立即行动,转化,55.0,0.1208748679544099
158,金融158,金融信贷,6,S,46.46246702072766,0.8555066196645527,0.6323645530698643,白领|男性,金融158金融信贷 低息快批，年轻人专享，权威调性，品牌导向，折扣，立即行动|金融158金融信贷 低息快批，年轻人专享，权威调性，复购导向，限量，立即行动,转化,35.0,0.10471139741279788
159,教育159,教育培训,7,S,35.59065428279498,0.986982560586744,0.7325832147769293,宝妈|白领,教育159教育培训 名师授课，白领专享，专业调性，品牌导向，限量，立即行动|教育159教育培训 小班教学，白领专享，专业调性，品牌导向，折扣，立即行动,拉新,35.0,0.12844212699847113
160,美妆160,美妆个护,0,M,148.50134664026163,0.7635692902307479,0.812173691678006,学生|女性,美妆160美妆个护 成分安全，白领专享，情感调性，复购导向，价格优惠，立即行动|美妆160美妆个护 新品上市，白领专享，情感调性，品牌导向，限量，立即行动,转化,55.0,0.05687953914900038
161,3C161,3C数码,1,S,32.28577534680289,0.9742926022157823,0.7302087278862074,男性|白领,3C1613C数码 新品首发，年轻人专享，专业调性，品牌导向，价格优惠，立即行动|3C1613C数码 性能强悍，男性专享，潮流调性，品牌导向，限量，立即行动,到店,35.0,0.07678176087226522
162,服饰162,服饰鞋包,2,S,41.83578790701262,0.826074116933265,0.8176786796583765,学生|女性,服饰162服饰鞋包 限时优惠，学生专享，潮流调性，到店导向，价格优惠，立即行动|服饰162服饰鞋包 会员专享，女性专享，促销调性，复购导向，价格优惠，立即行动,复购,35.0,0.12050696068515511
163,食品163,食品饮料,3,S,43.72999159295272,1.0039470241030235,0.624057682103655,女性|家庭,食品163食品饮料 健康低脂，家庭专享，促销调性，复购导向，价格优惠，立即行动|食品163食品饮料 礼盒装，女性专享，亲切调性，复购导向，免费，立即行动,到店,35.0,0.11464855619525677
164,本地164,本地生活,4,S,41.898569790981085,0.7470457917581393,0.75156894577768,本地|白领,本地164本地生活 免费体验，白领专享，亲切调性，复购导向，价格优惠，立即行动|本地164本地生活 到店优惠，白领专享，亲切调性，复购导向，折扣，立即行动,拉新,35.0,0.10189653719460752
165,游戏165,游戏娱乐,5,S,36.56195840664302,0.6868322044389247,0.5383560549514174,年轻人|男性,游戏165游戏娱乐 新服开测，年轻人专享，紧迫调性，转化导向，免费，立即行动|游戏165游戏娱乐 新服开测，游戏专享，紧迫调性，拉新导向，价格优惠，立即行动,复购,35.0,0.08692073732726156
166,金融166,金融信贷,6,S,34.44304214146273,0.8118734691130439,0.6770565304504392,男性|年轻人,金融166金融信贷 低息快批，年轻人专享，权威调性，到店导向，折扣，立即行动|金融166金融信贷 专业合规，白领专享，专业调性，拉新导向，限量，立即行动,转化,35.0,0.10970187736994226
167,教育167,教育培训,7,S,42.421359979840744,0.6728194606514274,0.7893663265696199,白领|宝妈,教育167教育培训 名师授课，宝妈专享，亲切调性，品牌导向，免费，立即行动|教育167教育培训 考纲精准，学生专享，专业调性，品牌导向，价格优惠，立即行动,拉新,35.0,0.10434546316457248
168,美妆168,美妆个护,0,S,37.51730015038141,0.8032461815178379,0.8586402229360769,女性|学生,美妆168美妆个护 成分安全，白领专享，情感调性，到店导向，价格优惠，立即行动|美妆168美妆个护 成分安全，学生专享，情感调性，拉新导向，免费，立即行动,品牌,35.0,0.07279513124815652
169,3C169,3C数码,1,M,178.86028868122636,0.845765882417579,0.8654387914360473,白领|年轻人,3C1693C数码 性价比，男性专享，潮流调性，复购导向，价格优惠，立即行动|3C1693C数码 以旧换新，白领专享，专业调性，复购导向，限量，立即行动,到店,55.0,0.08668244577759128
170,服饰170,服饰鞋包,2,S,47.64873193260768,0.9790556842039432,0.8302225298354007,女性|年轻人,服饰170服饰鞋包 会员专享，年轻人专享，潮流调性，到店导向，价格优惠，立即行动|服饰170服饰鞋包 换季折扣，女性专享，潮流调性，转化导向，限量，立即行动,品牌,35.0,0.09979607768749908
171,食品171,食品饮料,3,M,150.27271438223622,0.7399830817518959,0.819115734059557,女性|年轻人,食品171食品饮料 礼盒装，女性专享，亲切调性，转化导向，免费，立即行动|食品171食品饮料 产地直供，家庭专享，促销调性，复购导向，免费，立即行动,拉新,55.0,0.07056375297351629
172,本地172,本地生活,4,S,35.202934889357756,0.8444933140410504,0.5,白领|本地,本地172本地生活 商圈热销，家庭专享，促销调性，品牌导向，限量，立即行动|本地172本地生活 商圈热销，本地专享，促销调性，复购导向，折扣，立即行动,拉新,35.0,0.11993109768996808
173,游戏173,游戏娱乐,5,S,35.421293140447965,0.9122707991576899,0.8353511411070055,游戏|年轻人,游戏173游戏娱乐 新服开测，男性专享，紧迫调性，拉新导向，折扣，立即行动|游戏173游戏娱乐 新服开测，男性专享，紧迫调性，复购导向，折扣，立即行动,品牌,35.0,0.07754085901785741
174,金融174,金融信贷,6,S,43.36574707236527,0.7688525710681501,0.6530354266819351,男性|年轻人,金融174金融信贷 专业合规，白领专享，权威调性，拉新导向，免费，立即行动|金融174金融信贷 专业合规，年轻人专享，专业调性，拉新导向，限量，立即行动,复购,35.0,0.0710599084716997
175,教育175,教育培训,7,S,32.63296333424307,0.7311703001277766,0.8327435021630928,学生|白领,教育175教育培训 名师授课，宝妈专享，亲切调性，品牌导向，限量，立即行动|教育175教育培训 名师授课，宝妈专享，亲切调性，拉新导向，价格优惠，立即行动,拉新,35.0,0.06044501875265744
176,美妆176,美妆个护,0,S,35.23382880250347,0.9190137660599682,0.8067796030391879,女性|学生,美妆176美妆个护 成分安全，女性专享，情感调性，拉新导向，折扣，立即行动|美妆176美妆个护 成分安全，学生专享，促销调性，拉新导向，折扣，立即行动,转化,35.0,0.12044814450720945
177,3C177,3C数码,1,M,166.01253408643186,0.9941626459358024,0.788565705558328,白领|男性,3C1773C数码 以旧换新，年轻人专享，潮流调性，拉新导向，价格优惠，立即行动|3C1773C数码 以旧换新，男性专享，潮流调性，复购导向，限量，立即行动,品牌,55.0,0.11741645540733278
178,服饰178,服饰鞋包,2,M,156.14461518548686,0.7743255424339428,0.5830227143755106,年轻人|学生,服饰178服饰鞋包 会员专享，学生专享，潮流调性，复购导向，价格优惠，立即行动|服饰178服饰鞋包 换季折扣，女性专享，促销调性，转化导向，价格优惠，立即行动,复购,55.0,0.08403693284490332
179,食品179,食品饮料,3,S,46.29989005946035,0.9927047769099313,0.8468545918464659,年轻人|家庭,食品179食品饮料 礼盒装，家庭专享，促销调性，品牌导向，折扣，立即行动|食品179食品饮料 产地直供，年轻人专享，亲切调性，到店导向，折扣，立即行动,拉新,35.0,0.11110291363889663
180,本地180,本地生活,4,S,36.10754818456266,1.1805414143006598,0.7029048818070752,白领|家庭,本地180本地生活 团购低价，本地专享，促销调性，品牌导向，价格优惠，立即行动|本地180本地生活 到店优惠，白领专享，促销调性，复购导向，免费，立即行动,到店,35.0,0.09243921416537047
181,游戏181,游戏娱乐,5,L,507.6446527954226,1.1473085179330438,0.7041433106128422,游戏|年轻人,游戏181游戏娱乐 免费下载，年轻人专享，幽默调性，品牌导向，专业，立即行动|游戏181游戏娱乐 免费下载，年轻人专享，幽默调性，拉新导向，专业，立即行动,到店,80.0,0.08561036908042906
182,金融182,金融信贷,6,S,46.31565730743571,0.9721151141639877,0.6868784102562392,男性|白领,金融182金融信贷 低息快批，男性专享，专业调性，转化导向，免费，立即行动|金融182金融信贷 专业合规，白领专享，专业调性，转化导向，免费，立即行动,到店,35.0,0.10665064626195282
183,教育183,教育培训,7,S,46.75772221673605,1.049665370537094,0.8812981810509672,白领|学生,教育183教育培训 免费试听，宝妈专享，专业调性，转化导向，免费，立即行动|教育183教育培训 名师授课，白领专享，亲切调性，复购导向，折扣，立即行动,品牌,35.0,0.15625298496477447
184,美妆184,美妆个护,0,M,162.31634456865908,0.9609274141965903,0.711394810294747,白领|学生,美妆184美妆个护 成分安全，女性专享，促销调性，拉新导向，免费，立即行动|美妆184美妆个护 成分安全，学生专享，促销调性，拉新导向，价格优惠，立即行动,拉新,55.0,0.11206013706853353
185,3C185,3C数码,1,S,37.893506627301505,0.9658779448892293,1.0,男性|白领,3C1853C数码 新品首发，年轻人专享，专业调性，转化导向，限量，立即行动|3C1853C数码 以旧换新，白领专享，潮流调性，品牌导向，限量，立即行动,拉新,35.0,0.1145219672289267
186,服饰186,服饰鞋包,2,S,40.54249012355797,0.8787768967712645,0.6801026130402785,年轻人|女性,服饰186服饰鞋包 限时优惠，女性专享，促销调性，拉新导向，价格优惠，立即行动|服饰186服饰鞋包 换季折扣，学生专享，潮流调性，拉新导向，免费，立即行动,拉新,35.0,0.10181600047220096
187,食品187,食品饮料,3,S,39.3340206585842,1.1133985088063787,0.9297027445941046,女性|年轻人,食品187食品饮料 产地直供，女性专享，亲切调性，到店导向，限量，立即行动|食品187食品饮料 礼盒装，女性专享，亲切调性，复购导向，折扣，立即行动,到店,35.0,0.08267167722681122
188,本地188,本地生活,4,S,45.90486058043204,0.9281158032452278,0.8013533235942393,本地|白领,本地188本地生活 到店优惠，家庭专享，促销调性，复购导向，限量，立即行动|本地188本地生活 商圈热销，家庭专享，亲切调性，到店导向，免费，立即行动,到店,35.0,0.10301843053612993
189,游戏189,游戏娱乐,5,S,46.20846013164082,0.8891769103947135,1.0,年轻人|游戏,游戏189游戏娱乐 限时皮肤，男性专享，紧迫调性，品牌导向，价格优惠，立即行动|游戏189游戏娱乐 免费下载，游戏专享，紧迫调性，复购导向，免费，立即行动,转化,35.0,0.08194986987113417
